1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
38	-0.748628	15.595226	3.491857	0.008781	1.0
39	-0.753040	15.175699	3.532351	0.020592	1.1
40	-0.766258	15.933088	3.459913	0.022217	1.0
41	-0.777650	15.919696	3.461168	0.029336	2.7
42	-0.761488	16.631923	3.395662	0.019589	1.7
43	-0.766453	16.124868	3.442040	0.023224	1.3
44	-0.767120	16.078829	3.446314	0.041034	1.8
45	-0.757182	15.568739	3.494386	0.051737	1.1
46	-0.775991	16.568739	3.401373	0.028357	1.1
47	-0.795307	17.568737	3.313183	0.054570	1.5
48	-0.773352	18.568737	3.229451	0.022358	1.2
49	-0.782113	19.568724	3.149847	0.024835	1.3
50	-0.750490	19.060598	3.189800	0.053082	1.1
51	-0.794725	20.060598	3.112114	0.056556	1.0
52	-0.789204	19.550504	3.151262	0.057281	1.0
53	-0.744137	20.550504	3.075421	0.065511	1.3
54	-0.765278	21.550504	3.003144	0.025820	1.8
55	-0.774808	22.550504	2.934186	0.040594	1.6
56	-0.769854	23.406179	2.877646	0.039298	1.4
57	-0.794298	24.406179	2.814271	0.031305	1.2
58	-0.766792	25.381792	2.755074	0.065499	1.2
59	-0.781538	24.871698	2.785711	0.051620	1.2
60	-0.740726	24.361605	2.817036	0.023062	1.0
61	-0.746751	25.361594	2.756275	0.065309	1.1
62	-0.756061	24.851500	2.786938	0.017718	1.1
63	-0.770624	25.850875	2.727490	0.012705	1.0
64	-0.729670	26.344914	2.699029	0.022200	1.0
65	-0.754493	25.864782	2.726680	0.021196	1.0
66	-0.773259	26.778069	2.674559	0.009384	1.0
67	-0.787183	27.490141	2.635284	0.036673	1.0
68	-0.769215	28.453206	2.583964	0.021289	1.0
69	-0.744387	29.366986	2.537084	0.037521	1.1
70	-0.782249	28.857931	2.562988	0.018501	1.0
71	-0.758470	29.857753	2.512602	0.017870	1.0
72	-0.768725	30.837041	2.465135	0.021633	1.0
73	-0.793666	30.335839	2.489202	0.015362	1.0
74	-0.751990	29.832031	2.513873	0.035529	1.3
75	-0.764618	30.787435	2.467496	0.045652	1.1
76	-0.772351	30.277342	2.492042	0.023359	1.2
77	-0.774079	31.276860	2.444395	0.026914	1.3
78	-0.747702	32.119755	2.405608	0.006166	1.4
79	-0.753448	31.831005	2.418755	0.030042	1.3
80	-0.757115	31.733527	2.423226	0.042038	1.3
81	-0.782832	31.223440	2.446895	0.031411	1.3
82	-0.813265	30.713347	2.471031	0.041796	1.1
83	-0.757296	31.713345	2.424154	0.021010	1.1
84	-0.788665	31.204279	2.447793	0.032096	1.1
85	-0.782170	32.064796	2.408099	0.031310	1.0
86	-0.786406	33.064784	2.363559	0.007859	1.0
87	-0.756706	32.574440	2.385191	0.018652	1.1
88	-0.763044	33.283077	2.354054	0.029553	1.1
89	-0.763675	32.778681	2.376133	0.031813	1.0
90	-0.803214	33.759792	2.333560	0.015749	1.0
91	-0.769620	33.287913	2.353844	0.033586	1.0
92	-0.761901	32.860505	2.372523	0.012281	1.0
93	-0.754891	33.718450	2.335323	0.011714	1.1
94	-0.770925	34.172432	2.316107	0.016464	1.0
95	-0.745716	34.941397	2.284270	0.056532	1.0
96	-0.771291	34.433867	2.305184	0.019221	1.0
97	-0.766460	33.923776	2.326593	0.039529	1.0
98	-0.779369	34.923738	2.284992	0.040346	1.0
99	-0.771117	34.419981	2.305762	0.047572	1.0
100	-0.775043	35.419981	2.264894	0.005979	1.0
101	-0.781973	35.130337	2.276581	0.013851	1.0
102	-0.792287	35.113209	2.277276	0.055882	1.2
103	-0.772834	35.920834	2.244965	0.039159	1.3
104	-0.781546	36.920834	2.206206	0.024417	1.3
105	-0.746418	36.415047	2.225641	0.036313	2.2
106	-0.761204	35.905441	2.245572	0.036625	1.9
107	-0.793479	36.905441	2.206792	0.032842	1.7
108	-0.775631	37.905438	2.169329	0.015296	1.9
109	-0.776688	37.408543	2.187784	0.012333	1.1
110	-0.761698	37.385215	2.188658	0.098039	1.0
111	-0.752216	38.385215	2.151803	0.033533	1.0
112	-0.760476	37.875122	2.170446	0.055464	1.0
113	-0.772540	38.875122	2.134197	0.011171	1.0
114	-0.767917	39.396253	2.115782	0.036874	1.0
115	-0.742693	38.963739	2.131043	0.049368	1.0
116	-0.754713	39.963739	2.096087	0.013803	1.2
117	-0.762607	40.413434	2.080738	0.034042	1.4
118	-0.778626	40.225357	2.087130	0.018170	1.0
119	-0.787632	41.020970	2.060356	0.031539	1.0
120	-0.795128	41.937915	2.030339	0.014537	1.0
121	-0.733352	41.823235	2.034045	0.034867	1.0
122	-0.786336	41.318902	2.050506	0.018022	2.8
123	-0.771817	42.293534	2.018931	0.024536	1.3
124	-0.763022	42.551380	2.010740	0.027264	1.4
125	-0.781638	42.042814	2.026960	0.046155	1.4
126	-0.720843	43.042811	1.995310	0.029281	1.4
127	-0.747915	42.532725	2.011330	0.041318	1.2
128	-0.769453	42.022633	2.027609	0.057081	1.1
129	-0.765234	41.514009	2.044106	0.033857	1.2
130	-0.758989	41.005150	2.060882	0.047178	1.0
131	-0.771600	42.005150	2.028172	0.046382	1.2
132	-0.744305	43.005150	1.996484	0.017353	1.0
133	-0.777898	42.518526	2.011780	0.038171	1.2
134	-0.773949	42.057654	2.026483	0.032865	1.2
135	-0.753038	41.556255	2.042726	0.045291	1.4
136	-0.751189	42.556255	2.010585	0.042407	1.8
137	-0.757861	43.546610	1.979737	0.011675	1.3
138	-0.770461	43.286438	1.987749	0.015970	1.4
139	-0.749795	43.499585	1.981180	0.027193	1.1
140	-0.779010	44.489057	1.951246	0.041052	1.2
141	-0.792360	43.978966	1.966564	0.032923	1.0
142	-0.772106	44.978966	1.936758	0.031360	1.0
143	-0.769104	45.975980	1.907927	0.062314	1.0
144	-0.758092	46.975980	1.879859	0.022990	1.0
145	-0.775685	47.975980	1.852606	0.029022	1.0
146	-0.762803	47.466042	1.866404	0.034585	1.0
147	-0.736809	46.955967	1.880413	0.063819	1.0
148	-0.754501	47.955967	1.853143	0.018216	1.0
149	-0.744669	48.954822	1.826683	0.004894	1.0
150	-0.795725	49.101003	1.822874	0.027616	1.0
151	-0.764494	49.776478	1.805477	0.021562	1.1
152	-0.777366	49.268077	1.818540	0.025619	1.5
153	-0.771843	50.266104	1.793072	0.036786	1.2
154	-0.776965	49.756012	1.805999	0.048692	1.4
155	-0.748258	50.756012	1.780830	0.014021	1.6
156	-0.776329	51.684631	1.758078	0.028329	1.4
157	-0.772770	51.189075	1.770147	0.003840	1.3
158	-0.785757	51.344539	1.766343	0.038632	1.7
159	-0.783708	50.940586	1.776261	0.014020	1.1
160	-0.762278	51.936032	1.752019	0.020219	1.1
161	-0.784916	52.385195	1.741295	0.018899	1.0
162	-0.781978	53.371383	1.718205	0.029480	1.0
163	-0.755612	52.862605	1.730040	0.041151	1.0
164	-0.775870	52.352512	1.742071	0.014987	1.0
165	-0.772644	52.638693	1.735301	0.020413	1.0
166	-0.763485	52.148582	1.746928	0.007978	1.1
167	-0.778098	52.843191	1.730495	0.044531	1.4
168	-0.774314	53.824137	1.707808	0.021080	1.1
169	-0.767663	54.824088	1.685286	0.019717	1.1
170	-0.773062	55.742670	1.665114	0.024050	1.0
171	-0.766007	55.248947	1.675896	0.034401	1.0
172	-0.765743	56.248794	1.654204	0.037560	1.2
173	-0.786474	57.248782	1.633064	0.013371	1.0
174	-0.777653	56.739790	1.643756	0.038575	1.1
175	-0.755467	57.374493	1.630445	0.031859	1.0
176	-0.771501	56.864400	1.641126	0.019907	1.0
177	-0.755149	57.861426	1.620378	0.044498	1.0
178	-0.758316	57.351346	1.630926	0.019254	1.0
179	-0.798039	58.350392	1.610393	0.009666	1.9
180	-0.763735	58.010479	1.617321	0.036084	1.6
181	-0.773995	58.493620	1.607491	0.026359	1.9
182	-0.773477	58.031315	1.616894	0.041285	1.3
183	-0.778482	59.031313	1.596691	0.030301	1.3
184	-0.748160	60.018800	1.577230	0.013791	1.3
185	-0.784306	60.685941	1.564349	0.030586	1.2
186	-0.765980	60.454793	1.568788	0.021721	1.2
187	-0.784174	61.431016	1.550209	0.014420	1.4
188	-0.769875	61.066927	1.557086	0.047481	1.0
189	-0.787116	62.059803	1.538473	0.021597	1.0
190	-0.790012	61.632735	1.546424	0.035243	1.0
191	-0.764657	62.278792	1.534428	0.028650	1.0
192	-0.741912	61.768699	1.543884	0.010390	1.0
193	-0.786459	61.943274	1.540635	0.026518	1.1
194	-0.780633	61.734463	1.544523	0.041683	1.2
195	-0.758350	62.734241	1.526082	0.025068	1.1
196	-0.758957	63.734240	1.508071	0.029904	1.2
197	-0.758342	64.730885	1.490540	0.068608	1.1
198	-0.752891	65.730885	1.473354	0.029259	1.1
199	-0.773669	66.730885	1.456560	0.024188	1.1
200	-0.787646	66.418185	1.461770	0.047917	1.1
201	-0.790988	65.908206	1.470348	0.028266	1.0
202	-0.747718	66.908206	1.453622	0.017434	1.0
203	-0.758493	66.406840	1.461960	0.010388	1.0
204	-0.736147	66.076068	1.467513	0.012661	1.5
205	-0.778876	65.674475	1.474313	0.016882	1.3
206	-0.775904	65.212739	1.482209	0.047555	1.4
207	-0.776253	66.212713	1.465214	0.025351	1.8
208	-0.761434	67.212523	1.448607	0.068091	1.6
209	-0.756572	68.212523	1.432369	0.017863	1.6
210	-0.753460	69.212522	1.416492	0.035941	1.3
211	-0.773516	68.900710	1.421405	0.030540	1.1
212	-0.754934	69.300230	1.415116	0.031771	1.2
213	-0.747070	70.300223	1.399616	0.016572	1.0
214	-0.797279	69.801357	1.407306	0.035037	1.0
215	-0.772171	70.452562	1.397285	0.037832	1.3
216	-0.767606	69.942509	1.405122	0.048023	1.0
217	-0.768391	69.432416	1.413047	0.011129	1.0
218	-0.774158	70.418570	1.397804	0.026394	1.0
219	-0.770828	69.929699	1.405320	0.015434	1.0
220	-0.776609	69.892958	1.405888	0.037868	1.0
221	-0.748150	70.807769	1.391879	0.018620	1.2
222	-0.764421	70.413728	1.397878	0.027852	1.0
223	-0.750508	71.241072	1.385340	0.033615	1.2
224	-0.776295	72.236957	1.370543	0.034521	1.0
225	-0.769530	71.726881	1.378082	0.012408	1.0
226	-0.775054	72.612147	1.365050	0.036884	1.1
227	-0.769825	73.117091	1.357727	0.015208	1.2
228	-0.773769	72.609368	1.365091	0.034392	1.2
229	-0.769121	72.099739	1.372563	0.049611	1.1
230	-0.779554	73.099732	1.357977	0.014783	1.2
231	-0.801528	73.900625	1.346517	0.037317	1.2
232	-0.776880	73.398926	1.353673	0.012883	1.4
233	-0.776176	73.077658	1.358296	0.025692	1.6
234	-0.778835	73.915438	1.346307	0.022016	1.2
235	-0.778716	74.794010	1.333959	0.024771	1.3
236	-0.768210	75.792207	1.320202	0.032107	1.3
237	-0.779861	75.320407	1.326669	0.021058	1.4
238	-0.765960	75.947807	1.318083	0.011538	1.5
239	-0.748659	76.575218	1.309608	0.008602	1.1
240	-0.750107	76.774530	1.306938	0.011961	1.0
241	-0.789817	77.257978	1.300508	0.035981	1.1
242	-0.758607	77.020611	1.303657	0.031092	1.0
243	-0.778472	78.018475	1.290520	0.026439	1.1
244	-0.781340	78.599683	1.282989	0.016681	1.0
245	-0.759881	78.118268	1.289220	0.004354	1.1
246	-0.796525	77.899450	1.292073	0.038165	1.1
247	-0.743539	77.467050	1.297747	0.051372	1.0
248	-0.793578	76.956957	1.304504	0.021487	1.0
249	-0.774033	76.447388	1.311326	0.040930	1.2
