1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
39	-0.933304	14.317216	124.879021	0.009739	1.2
40	-0.959886	14.175948	125.380543	0.009599	2.5
41	-0.966157	15.175711	121.915487	0.008882	1.3
42	-0.968592	14.377740	124.665380	0.006876	1.3
43	-0.945823	15.376576	121.242292	0.007966	1.4
44	-0.945594	16.164482	118.671891	0.008440	1.3
45	-0.952575	16.069605	118.975624	0.011836	2.2
46	-0.963001	17.069605	115.850411	0.009768	1.3
47	-0.962557	18.069605	112.885180	0.008629	1.5
48	-0.947648	19.069605	110.067953	0.009274	1.6
49	-0.948052	18.271084	112.306027	0.008171	1.6
50	-0.937456	17.476271	114.625957	0.008732	2.7
51	-0.941441	16.706653	116.965550	0.007509	1.3
52	-0.950137	17.706652	113.943706	0.010326	1.6
53	-0.970800	18.704281	111.080703	0.007857	1.4
54	-0.961283	19.699614	108.364158	0.010858	1.3
55	-0.962063	18.901090	110.532804	0.013351	1.3
56	-0.956284	19.900380	107.832236	0.008492	1.3
57	-0.952211	20.900351	105.258770	0.007076	1.2
58	-0.961317	21.900301	102.805325	0.009724	1.2
59	-0.955215	21.103930	104.749828	0.009425	1.2
60	-0.966418	22.103930	102.319659	0.007049	1.2
61	-0.967410	21.352325	104.135472	0.008563	1.2
62	-0.938711	22.285530	101.890388	0.008100	1.2
63	-0.948254	23.285530	99.589628	0.008839	1.1
64	-0.980488	24.285505	97.390531	0.008360	1.2
65	-0.974626	23.486982	99.138651	0.007655	1.4
66	-0.968918	24.486981	96.959158	0.010148	1.1
67	-0.937421	23.688660	98.691242	0.011063	1.1
68	-0.960242	22.890136	100.486801	0.014401	1.8
69	-0.952648	23.890136	98.248296	0.009562	1.5
70	-0.950575	24.844951	96.202075	0.008775	1.7
71	-0.969702	24.057465	97.883434	0.007587	1.8
72	-0.975577	25.051595	95.770393	0.007963	1.3
73	-0.978179	24.253118	97.460231	0.007566	1.6
74	-0.910711	23.454990	99.209996	0.009340	1.3
75	-0.955128	22.977018	100.288278	0.010268	1.3
76	-0.949023	22.178494	102.142964	0.011751	1.6
77	-0.954989	23.178494	99.830913	0.009027	1.2
78	-0.957046	24.178444	97.621321	0.010232	1.2
79	-0.948324	23.379920	99.377812	0.007782	1.2
80	-0.929149	23.881016	98.268260	0.008385	1.2
81	-0.974952	23.082493	100.048321	0.012329	1.2
82	-0.966630	22.283969	101.894060	0.011291	1.2
83	-0.961527	23.283969	99.593136	0.008593	1.2
84	-0.965853	24.283190	97.395511	0.007892	1.3
85	-0.961571	23.484670	99.143803	0.007800	1.3
86	-0.952624	22.687749	100.952315	0.009007	1.2
87	-0.958950	23.687749	98.693255	0.011806	1.2
88	-0.947774	24.687670	96.533253	0.010003	1.2
89	-0.971505	23.889147	98.250461	0.012038	1.6
90	-0.954688	23.090623	100.029871	0.013156	1.2
91	-0.954002	24.090623	97.811453	0.009677	1.8
92	-0.951749	23.292100	99.574855	0.007613	2.3
93	-0.948465	22.493576	101.403006	0.011130	2.3
94	-0.933279	23.098599	100.011781	0.007733	2.0
95	-0.981898	23.205648	99.769590	0.010759	1.9
96	-0.929726	24.205648	97.562574	0.009257	1.5
97	-0.964491	25.205514	95.451365	0.006910	1.7
98	-0.958671	25.956141	93.925507	0.009242	1.6
99	-0.960271	26.956101	91.967013	0.012239	1.5
100	-0.951937	26.157578	93.524299	0.015176	1.4
101	-0.957046	27.157578	91.582252	0.008217	1.5
102	-0.969363	28.157578	89.719218	0.007465	1.5
103	-0.968046	27.359685	91.199506	0.008928	1.4
104	-0.976473	26.802748	92.262047	0.010794	1.2
105	-0.972514	27.799996	90.376635	0.008314	1.3
106	-0.961438	27.001472	91.880087	0.011536	1.5
107	-0.980316	28.001472	90.005039	0.012774	1.3
108	-0.963589	27.202950	91.496047	0.008095	1.2
109	-0.953741	26.404427	93.037290	0.011868	1.1
110	-0.967512	27.404427	91.115208	0.009662	1.2
111	-0.984457	28.404421	89.270946	0.006443	1.1
112	-0.955136	29.014341	88.182296	0.008294	1.5
113	-0.938268	28.409453	89.261855	0.007233	2.0
114	-0.960977	29.409305	87.491376	0.008385	2.2
115	-0.979722	28.610869	88.899459	0.008908	2.5
116	-0.953803	27.812346	90.353769	0.008076	1.8
117	-0.993486	28.812345	88.539887	0.009220	1.8
118	-0.982519	28.031159	89.950544	0.008218	1.4
119	-0.972856	29.031159	88.152654	0.005862	1.3
120	-0.949218	28.232901	89.581952	0.008359	1.4
121	-0.952040	29.210043	87.838590	0.009946	1.2
122	-0.966164	30.210043	86.123329	0.009381	1.2
123	-0.947560	29.411700	87.487218	0.007952	1.2
124	-0.944743	30.410549	85.787441	0.006621	1.4
125	-0.967127	29.633307	87.104312	0.008478	1.2
126	-0.943606	28.834795	88.500000	0.007301	1.1
127	-0.942743	29.185616	87.881344	0.007601	1.2
128	-0.928650	30.178703	86.176067	0.005922	1.1
129	-0.964505	30.646095	85.396184	0.006799	1.1
130	-0.954132	29.886264	86.671315	0.008820	1.2
131	-0.981379	30.879325	85.012274	0.011446	1.2
132	-0.976289	31.879325	83.404608	0.011699	1.1
133	-0.960184	32.879325	81.856619	0.011033	1.1
134	-0.999416	32.081672	83.086671	0.012567	1.2
135	-0.977063	33.081672	81.550352	0.007648	1.8
136	-0.969574	32.283152	82.772494	0.009530	2.1
137	-0.964679	31.575061	83.887291	0.007599	1.8
138	-0.983914	30.777319	85.179756	0.007708	1.7
139	-0.987830	29.978807	86.513979	0.007865	1.6
140	-0.969952	30.978806	84.849570	0.007319	1.8
141	-0.981534	31.631452	83.797411	0.006595	1.4
142	-1.006793	30.837826	85.080331	0.010918	1.3
143	-0.996435	30.039376	86.411311	0.005649	1.3
144	-0.968903	30.710666	85.289549	0.009170	1.4
145	-0.942668	30.118213	86.278044	0.008486	1.2
146	-0.979116	31.118213	84.622614	0.008694	1.2
147	-0.975831	32.118210	83.029519	0.008855	1.4
148	-0.969211	33.118149	81.495386	0.008354	1.1
149	-0.954273	32.319630	82.715866	0.006870	1.6
150	-0.981977	31.524730	83.967674	0.008999	1.2
151	-0.956819	31.253512	84.403501	0.009248	1.2
152	-0.994218	31.268036	84.380049	0.011252	1.1
153	-0.964574	32.268036	82.795983	0.009037	1.2
154	-0.974074	33.267922	81.270467	0.007354	1.2
155	-0.973045	34.267879	79.800047	0.008290	1.2
156	-0.957531	33.528716	80.881776	0.008187	1.2
157	-0.990385	34.528393	79.425663	0.007930	1.2
158	-0.959755	33.735345	80.576442	0.006364	1.2
159	-0.982937	33.711645	80.611347	0.008370	1.9
160	-0.966049	32.924425	81.788159	0.010875	2.1
161	-0.967548	33.924425	80.299055	0.011943	2.6
162	-0.973317	33.205922	81.363424	0.007417	2.4
163	-0.969777	34.205922	79.889607	0.008285	2.3
164	-0.977262	34.650094	79.251966	0.012112	2.0
165	-0.999520	35.650094	77.852993	0.010597	1.7
166	-0.967371	36.650094	76.502553	0.007836	1.6
167	-0.964822	37.649932	75.198371	0.007656	1.6
168	-0.955015	36.851444	76.236289	0.007562	1.8
169	-0.961280	37.851444	74.940887	0.014611	1.5
170	-0.952373	38.851444	73.688772	0.009924	1.2
171	-0.963961	39.851444	72.477810	0.013519	1.3
172	-0.983905	40.851443	71.306007	0.010049	1.3
173	-0.975694	41.851443	70.171490	0.008296	1.1
174	-0.975282	42.831871	69.093688	0.009448	3.2
175	-0.976554	42.033348	69.968985	0.011377	1.8
176	-0.945611	43.033344	68.876293	0.008194	2.4
177	-0.988702	42.237480	69.743124	0.006690	1.7
178	-0.943417	41.452820	70.619380	0.007118	1.9
179	-0.938819	41.704975	70.335399	0.006424	1.8
180	-0.983286	42.704705	69.231612	0.007377	1.7
181	-0.964166	43.641019	68.228804	0.007726	1.5
182	-0.998805	42.842533	69.082149	0.007747	1.8
183	-0.976730	42.051239	69.949131	0.010963	1.6
184	-0.963225	41.263616	70.833974	0.008010	1.5
185	-0.970679	42.263227	69.714739	0.013491	1.5
186	-0.981502	41.464703	70.605945	0.007715	1.4
187	-0.960087	40.666670	71.519662	0.011016	1.2
188	-0.941146	41.666670	70.378391	0.006807	1.6
189	-0.963617	41.716137	70.322880	0.007785	1.2
190	-0.964735	42.560345	69.388852	0.011485	1.2
191	-0.984386	43.408065	68.475577	0.007583	1.2
192	-0.994535	44.408065	67.428679	0.009052	1.5
193	-0.990038	43.613649	68.257705	0.007308	1.5
194	-0.941542	44.613518	67.217542	0.010525	1.3
195	-0.972354	43.814994	68.045665	0.010978	1.2
196	-0.968813	43.193594	68.704354	0.012887	1.2
197	-0.978107	43.826687	68.033391	0.009662	2.1
198	-1.005368	44.826687	66.999868	0.007735	1.5
199	-0.973897	44.028165	67.822603	0.008201	1.8
200	-0.975795	43.229773	68.665655	0.010062	2.5
201	-1.001244	42.431249	69.530073	0.006477	1.3
202	-0.989347	43.431218	68.450971	0.008441	1.4
203	-1.009931	42.633310	69.309288	0.012353	1.3
204	-0.986900	43.633307	68.236944	0.009158	1.3
205	-0.991391	44.630434	67.200216	0.008732	1.2
206	-0.982717	45.557097	66.264600	0.015396	1.2
207	-0.939945	46.557092	65.283736	0.009004	1.2
208	-1.001698	47.557092	64.331483	0.010476	1.2
209	-0.994332	46.758626	65.089563	0.010512	1.2
210	-0.999294	47.758626	64.142925	0.011232	1.2
211	-0.960264	48.758623	63.223429	0.012017	1.2
212	-0.975773	47.966481	63.949607	0.009576	1.2
213	-0.975288	48.966481	63.035604	0.008979	1.2
214	-0.965458	49.185460	62.838932	0.009104	1.1
215	-0.967014	49.647234	62.428197	0.006921	1.2
216	-0.983821	48.907072	63.089173	0.010586	1.2
217	-0.988982	48.743234	63.237380	0.008784	1.2
218	-0.981639	47.944710	63.969801	0.007270	1.1
219	-0.984047	48.944710	63.055225	0.009847	1.2
220	-0.967045	49.738412	62.347730	0.013108	1.8
221	-0.967131	48.939888	63.059572	0.011167	2.0
222	-0.979743	49.939888	62.170656	0.010310	2.0
223	-0.981145	50.894348	61.345287	0.006036	1.9
224	-1.002017	51.894293	60.503768	0.009275	1.8
225	-0.971538	52.893083	59.685957	0.008907	1.8
226	-0.992310	52.095107	60.337546	0.006489	1.4
227	-0.952637	51.752838	60.621407	0.008766	1.3
228	-0.996665	52.752795	59.799488	0.008961	1.3
229	-0.986463	51.954298	60.454004	0.009374	1.2
230	-0.983871	51.157956	61.121180	0.011478	1.2
231	-0.950704	50.359432	61.805136	0.010911	1.1
232	-0.954398	51.359432	60.950995	0.010339	1.3
233	-0.965714	52.359432	60.120141	0.010609	1.2
234	-0.994409	51.560912	60.781753	0.008548	1.1
235	-1.017028	50.778392	61.444388	0.011650	1.3
236	-0.957242	49.987467	62.128986	0.009912	1.2
237	-0.989985	50.987467	61.265934	0.009413	1.2
238	-0.958900	50.188944	61.953151	0.009875	1.2
239	-0.994959	51.188942	61.094944	0.008893	1.2
240	-0.982102	50.865449	61.369955	0.009600	1.2
241	-0.957580	51.816884	60.568087	0.011317	1.2
242	-0.950527	52.816884	59.747569	0.010066	1.2
243	-0.975255	53.816883	58.948986	0.011011	1.6
244	-0.986530	53.018359	59.584939	0.009244	1.6
245	-0.975067	52.219853	60.234748	0.007406	1.7
246	-0.977198	53.215618	59.426567	0.013577	2.7
247	-0.989300	52.417195	60.072840	0.010330	1.6
248	-0.985861	53.417195	59.265596	0.008265	1.8
249	-0.965846	54.417195	58.479759	0.007391	1.7
250	-0.993840	53.631525	59.095394	0.009358	1.5
251	-0.947310	54.604920	58.334556	0.006914	1.6
252	-0.979618	54.858999	58.139172	0.008460	1.4
253	-0.980334	55.836846	57.399277	0.010124	1.1
254	-0.962767	56.734272	56.736614	0.009237	1.2
255	-0.963856	57.684666	56.051320	0.011229	1.2
256	-0.969713	57.940643	55.869565	0.010459	1.2
257	-0.989889	58.940298	55.170915	0.010910	1.2
258	-0.952089	58.141775	55.727578	0.010098	1.2
259	-0.980277	57.359428	56.283966	0.007654	1.2
260	-0.975631	58.359406	55.574753	0.009766	1.1
261	-0.980530	57.562693	56.138343	0.010540	1.1
262	-0.969783	58.562693	55.432757	0.008673	1.1
263	-0.992455	57.776047	55.986300	0.008761	1.1
264	-1.003444	58.776013	55.284530	0.010273	1.2
265	-1.018086	59.776013	54.600112	0.006094	1.8
266	-0.952606	58.977683	55.145126	0.008394	1.3
267	-0.962245	59.977682	54.464135	0.010688	2.0
268	-0.948471	59.182339	55.004374	0.006613	1.7
269	-0.983327	60.163234	54.339621	0.010958	1.4
270	-0.968585	60.157830	54.343240	0.006660	1.4
271	-0.978087	61.157777	53.681825	0.007587	1.3
272	-0.944683	62.157752	53.036299	0.006848	1.5
273	-0.993854	61.359602	53.550275	0.008714	1.4
274	-0.956926	60.562212	54.073808	0.010563	1.2
275	-0.970776	61.560145	53.420199	0.009083	1.2
276	-0.963132	62.352291	52.912516	0.008391	1.2
277	-0.977962	63.350049	52.286625	0.011409	1.2
278	-0.974875	64.350049	51.674011	0.007886	1.2
279	-0.973923	65.348033	51.076779	0.008265	1.3
280	-0.975355	66.345712	50.493371	0.012613	1.2
281	-0.975322	67.345706	49.921831	0.009222	1.9
282	-0.961818	68.299019	49.388890	0.009378	1.4
283	-0.986876	69.295212	48.844001	0.009094	1.3
284	-0.979534	70.295202	48.308994	0.007673	1.4
285	-1.011468	70.278925	48.317609	0.008714	1.6
286	-0.965797	71.278921	47.794007	0.008599	1.4
287	-0.990061	72.278921	47.281629	0.007740	1.8
288	-0.964584	73.273782	46.782672	0.009366	1.3
289	-0.988550	72.475375	47.182259	0.009133	1.3
290	-0.982136	73.475375	46.682846	0.010349	1.2
291	-0.971433	73.107046	46.865560	0.007109	1.6
292	-0.974499	74.104325	46.374120	0.009224	1.4
293	-0.981728	73.305803	46.766787	0.007751	1.3
294	-0.980919	74.305803	46.276084	0.010035	1.2
295	-0.974812	73.526170	46.657760	0.008019	1.2
296	-0.982351	74.525782	46.169519	0.007341	1.2
297	-0.973169	73.727258	46.558715	0.008405	1.2
298	-0.967659	74.727256	46.072347	0.007898	1.2
299	-0.974056	74.804176	46.035356	0.008383	2.7
300	-0.936862	75.804165	45.559810	0.006879	1.4
301	-0.989335	76.802933	45.094552	0.009612	1.5
302	-0.976939	76.004569	45.465687	0.007470	1.6
303	-0.962895	75.630670	45.641611	0.009678	1.3
304	-0.949946	76.630642	45.174131	0.007164	1.5
305	-0.951872	75.832146	45.546645	0.007164	1.5
306	-0.977429	75.199730	45.846068	0.010880	1.2
307	-0.974860	76.199477	45.374518	0.013131	2.6
308	-1.006904	77.199474	44.912454	0.012269	2.2
309	-0.949451	78.199470	44.459707	0.010619	1.3
310	-0.976580	79.199470	44.015995	0.011523	2.0
311	-1.020750	78.400946	44.369592	0.008277	1.7
312	-0.983224	77.602422	44.728915	0.010585	1.3
313	-0.967758	78.602421	44.279841	0.009145	1.3
314	-0.970027	78.085691	44.510760	0.012633	1.5
315	-0.990438	77.289569	44.871286	0.008192	1.3
316	-0.973057	76.493805	45.237535	0.011245	1.3
317	-0.964497	75.695281	45.611113	0.007603	1.6
318	-0.983135	76.695268	45.144248	0.008974	1.2
319	-0.983833	77.019260	44.995029	0.012011	1.2
320	-0.982437	76.220736	45.364596	0.009355	1.6
321	-0.964575	75.695638	45.610945	0.008876	1.4
322	-0.983300	74.897115	45.990741	0.009689	1.2
323	-0.959762	75.897115	45.516106	0.011401	1.3
324	-0.981422	76.897115	45.051168	0.008387	1.2
325	-0.976127	76.273281	45.340091	0.007408	1.5
326	-0.951537	75.507503	45.699860	0.012212	1.4
327	-0.982572	76.507442	45.231208	0.007043	1.2
328	-0.984039	76.939746	45.031558	0.008232	1.2
329	-0.970936	77.938364	44.577040	0.007995	1.2
330	-0.961439	77.139860	44.939736	0.008847	1.2
331	-0.993261	78.139860	44.486439	0.011178	2.0
332	-0.974606	79.139133	44.042516	0.013458	1.5
333	-0.990797	80.139133	43.607051	0.007999	1.8
334	-0.978148	79.364958	43.943419	0.008252	2.2
335	-0.990269	80.357132	43.513261	0.009313	2.3
336	-0.971256	81.229691	43.141864	0.006562	2.1
337	-0.969492	80.431331	43.481431	0.010265	2.1
338	-0.966016	81.346734	43.092527	0.008833	1.5
339	-0.991557	82.346649	42.675592	0.008249	1.3
340	-0.997365	83.346637	42.266618	0.008951	1.4
341	-0.956255	84.346632	41.865405	0.007143	1.7
342	-0.969373	83.832335	42.070792	0.012700	1.6
343	-0.985465	84.252505	41.902845	0.010253	1.7
344	-0.965566	85.252505	41.508475	0.008060	1.5
345	-0.968701	86.241148	41.125813	0.008409	1.6
346	-0.987768	85.443430	41.434022	0.007507	1.2
347	-0.980176	85.593038	41.375867	0.011188	1.3
348	-0.982436	86.573192	40.998871	0.009478	1.2
349	-0.978822	85.774668	41.305484	0.010387	1.1
350	-0.991114	86.774668	40.922227	0.009536	1.2
351	-0.996428	87.764445	40.549827	0.007482	1.9
352	-0.978241	88.764445	40.180401	0.010776	1.6
353	-0.953640	89.750699	39.822587	0.008249	1.9
354	-0.975360	89.617228	39.870638	0.012102	2.1
355	-0.990286	90.617137	39.513461	0.006906	1.7
356	-1.000790	91.617129	39.162598	0.011329	1.7
357	-0.977993	90.818623	39.442262	0.006001	1.9
358	-0.961659	90.024777	39.724281	0.008908	1.5
359	-0.963050	89.237051	40.008140	0.006564	1.3
360	-1.008286	88.524293	40.268504	0.007187	1.5
361	-0.962088	89.519370	39.905940	0.010855	1.4
362	-0.978678	88.720847	40.196367	0.011161	1.4
363	-1.009452	89.714891	39.835467	0.009102	1.2
364	-1.000273	88.916396	40.124854	0.008728	1.3
365	-0.961179	89.915759	39.763325	0.008329	1.3
366	-0.999337	89.117251	40.051666	0.007284	1.5
367	-0.976523	88.318731	40.344224	0.007144	1.2
368	-0.990731	87.520402	40.641016	0.006856	1.2
369	-0.964479	87.139067	40.784330	0.010223	1.2
370	-0.992498	88.139063	40.410640	0.007672	1.4
371	-0.985348	89.139062	40.043735	0.010274	1.3
372	-0.971940	88.686626	40.208908	0.009452	2.0
373	-0.988327	89.686625	39.845640	0.011539	1.6
374	-0.972748	88.894102	40.132994	0.013705	1.7
375	-0.980903	89.894101	39.771091	0.006342	1.9
376	-0.974212	89.097222	40.058953	0.011317	1.7
377	-0.959467	90.076484	39.705788	0.012702	1.6
378	-0.952156	91.076484	39.351514	0.007882	2.0
379	-0.960044	90.480864	39.561762	0.008417	1.5
380	-0.990818	89.767253	39.816636	0.011843	1.6
381	-0.951325	90.767044	39.460464	0.009179	1.4
382	-0.965764	89.968608	39.744388	0.007273	1.5
383	-0.981696	90.968607	39.389428	0.009014	1.4
384	-0.962555	90.867599	39.424994	0.008363	1.6
385	-0.970242	90.069215	39.708387	0.008586	1.6
386	-0.972080	91.001465	39.377872	0.009368	1.6
387	-0.954568	92.001456	39.029403	0.008865	1.2
388	-0.978953	91.238540	39.294697	0.010182	1.3
389	-0.981755	92.235923	38.948589	0.008255	1.1
390	-0.981654	92.806896	38.753182	0.007289	1.5
391	-0.963632	93.317628	38.580047	0.007582	1.4
392	-0.987613	92.527085	38.848697	0.009885	2.0
393	-0.970237	92.897146	38.722475	0.009855	1.6
394	-0.995247	93.897146	38.385456	0.007138	3.1
395	-0.997517	94.866567	38.064297	0.007920	1.6
396	-0.993846	94.605954	38.150106	0.008778	1.3
397	-0.978046	95.605928	37.822943	0.009872	1.3
398	-0.988846	96.193577	37.633286	0.008451	1.4
399	-0.978270	95.395054	37.891467	0.010170	1.3
400	-0.977287	95.800276	37.760008	0.008148	1.3
401	-0.984010	96.800097	37.439523	0.010943	1.2
402	-0.988006	97.800097	37.124375	0.009068	1.2
403	-1.021933	98.799873	36.814558	0.011210	1.3
404	-0.987694	98.506421	36.904957	0.011539	1.3
405	-0.962923	99.506421	36.598709	0.007136	2.7
406	-0.997565	99.628025	36.561814	0.010346	1.3
407	-0.983761	100.628024	36.261211	0.012755	1.4
408	-0.993231	99.829501	36.500849	0.009196	1.4
409	-0.980467	100.829132	36.201353	0.007145	1.3
410	-0.963382	101.707101	35.942332	0.008138	1.3
411	-0.974714	102.706802	35.651875	0.007594	1.3
412	-0.983847	101.919068	35.880352	0.008174	1.9
413	-0.966956	102.919068	35.590805	0.008997	1.7
414	-0.955913	103.426957	35.445530	0.009407	1.6
415	-0.981335	102.630547	35.673865	0.008452	1.8
416	-1.002200	101.858967	35.897904	0.007720	2.1
417	-0.970292	102.857223	35.608576	0.008941	1.6
418	-0.989320	102.070707	35.836142	0.008668	1.7
419	-0.987924	103.070441	35.547382	0.012368	1.7
420	-0.955077	102.646758	35.669187	0.009729	1.8
421	-1.005650	102.857882	35.608387	0.008289	1.7
422	-0.978138	102.059358	35.839447	0.007896	1.6
423	-0.980671	101.260835	36.073526	0.006476	1.4
424	-0.988619	101.608160	35.971337	0.010944	1.4
425	-0.974615	102.599909	35.682708	0.008791	1.2
426	-0.973728	103.168568	35.519290	0.008224	1.4
427	-0.964577	104.098611	35.255223	0.006373	1.5
428	-0.971988	104.900061	35.030796	0.006332	1.5
429	-0.976343	105.898963	34.755047	0.008318	1.5
430	-0.984931	106.896740	34.483908	0.009322	1.3
431	-0.969222	107.896740	34.216377	0.011397	1.4
432	-0.986832	108.894751	33.953484	0.010089	1.6
433	-1.004081	109.893901	33.694308	0.009119	1.5
434	-0.971619	110.893901	33.438843	0.010868	3.0
435	-0.983557	110.457372	33.549883	0.009981	1.8
436	-0.995976	111.407977	33.309016	0.010234	1.7
437	-0.991312	112.407019	33.059575	0.008890	1.4
438	-0.980208	113.154357	32.875409	0.006828	1.3
439	-0.982183	112.965884	32.921661	0.011051	1.3
440	-0.939289	113.950006	32.681580	0.007502	1.3
441	-0.943407	113.467744	32.798791	0.010235	1.2
442	-0.983889	112.671998	32.994041	0.007706	1.3
443	-0.969168	113.671998	32.749046	0.011181	1.2
444	-0.979085	112.873474	32.944386	0.009161	1.3
445	-0.980097	113.873474	32.700124	0.010294	1.5
446	-0.972560	113.110498	32.886161	0.009324	1.3
447	-1.004749	114.110498	32.642759	0.009564	1.2
448	-0.989364	115.102710	32.404787	0.008508	1.5
449	-0.980309	116.102708	32.168434	0.006673	1.2
450	-0.955786	117.102707	31.935503	0.010095	1.2
451	-0.976171	118.101102	31.706286	0.008347	1.3
452	-0.994427	119.098216	31.480625	0.011745	1.2
453	-0.967007	118.299693	31.661085	0.007748	1.2
454	-0.982140	119.299687	31.435419	0.008452	1.2
455	-0.957037	118.505723	31.614326	0.006143	2.0
456	-1.010389	119.141972	31.470796	0.011925	1.2
457	-0.977571	118.345844	31.650599	0.010759	1.7
458	-0.993499	119.256231	31.445158	0.009986	2.7
459	-1.001096	120.256225	31.222549	0.008143	1.6
460	-0.990221	119.488283	31.393219	0.009678	2.1
461	-1.021280	118.689760	31.572675	0.009442	1.3
462	-0.996595	119.689758	31.348262	0.007602	1.4
463	-0.968168	118.891240	31.527202	0.010221	1.5
464	-1.001848	119.573297	31.374233	0.006805	1.5
465	-0.984775	119.889165	31.303893	0.008967	1.4
466	-0.987155	120.879088	31.085479	0.009501	1.3
467	-0.994093	121.878948	30.867944	0.007659	1.2
468	-0.964224	121.080424	31.041429	0.010544	1.1
469	-0.972352	122.080424	30.824478	0.009872	1.2
470	-0.987827	123.076961	30.611274	0.007751	1.3
471	-0.960016	124.076961	30.400274	0.011513	1.2
472	-0.982405	125.076951	30.192165	0.007180	1.2
473	-0.986871	124.278428	30.358116	0.006892	1.2
474	-0.972178	123.480516	30.525773	0.008244	1.2
475	-0.967488	122.682058	30.695408	0.009328	1.3
476	-0.973203	123.682023	30.483258	0.007085	1.2
477	-0.973289	124.681827	30.274053	0.012382	1.8
478	-0.995801	125.680975	30.067835	0.010631	1.7
479	-0.972549	124.882452	30.232419	0.006981	1.7
480	-0.995198	124.105082	30.394383	0.007615	1.8
481	-1.008198	123.306559	30.562571	0.008769	1.6
482	-0.974007	122.508045	30.732628	0.009236	1.3
483	-0.949641	121.709534	30.904588	0.011099	1.4
484	-0.976345	122.709530	30.689540	0.013035	1.3
485	-1.026843	123.706731	30.478053	0.007486	1.3
486	-0.938749	124.706724	30.268880	0.007421	1.2
487	-0.966133	124.282626	30.357239	0.009793	1.2
488	-0.956680	123.501094	30.521426	0.006020	1.5
489	-0.983751	122.876862	30.653848	0.011906	1.3
490	-0.990927	122.468553	30.741088	0.009653	1.1
491	-0.954751	123.468553	30.528300	0.007524	1.3
492	-0.972125	124.459925	30.320237	0.006931	1.2
493	-0.999542	123.773348	30.464029	0.010799	1.2
494	-0.986204	124.743469	30.261249	0.006928	1.2
495	-0.959084	125.489507	30.107135	0.010517	1.2
496	-0.985314	126.129102	29.976254	0.009330	1.8
497	-0.978400	125.330578	30.139834	0.009745	1.2
498	-0.972576	124.532055	30.305209	0.009957	1.2
499	-0.978619	125.532055	30.098393	0.010341	1.2
